canonical_structure,dataset,available,sex,donor,geometry_type,quality,license_class,priority
UBERON:0002038,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0001945,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002623,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_superior_cerebellar_peduncle_brachium_conjunctivum_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_cerebral_aqueduct_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_paravermis_of_cerebellum_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_lateral_hemisphere_of_cerebellum_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002151,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0003023,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_pyramidal_part_of_medulla_oblongata_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_tegmentum_of_medulla_oblongata_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_inferior_olive_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_middle_cerebellar_peduncle_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002422,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_central_canal_of_medulla_oblongata_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_midline_nuclear_complex_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_lateral_olfactory_gyrus_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002911,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0022264,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_posteroventral_putamen_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_atrium_of_lateral_ventricle_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_paracingulate_gyrus_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_rostral_gyrus_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_frontomarginal_gyrus_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_frontal_pole_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_inferior_cerebellar_peduncle_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_perirhinal_gyrus_rostral_part_of_FuGt_L|left,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_olfactory_bulb_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_anterior_olfactory_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_piriform_region_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_frontal_agranular_insular_cortex_area_Fl_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_temporal_agranular_insular_cortex_area_Tl_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_head_of_caudate_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_body_of_caudate_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_tail_of_caudate_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0008885|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_nucleus_accumbens_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_external_segment_of_globus_pallidus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_internal_segment_of_globus_pallidus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_claustrum_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_basal_forebrain_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_septal_nuclei_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_amygdaloid_complex_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_anterior_amygdaloid_area_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_central_nuclear_group_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_lateral_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_basolateral_nucleus_basal_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_basomedial_nucleus_accessory_basal_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_anterior_cortical_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_posterior_cortical_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_medial_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_amygdalohippocampal_area_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_bed_nucleus_of_stria_terminalis_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_anterior_nuclear_complex_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_lateral_dorsal_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_mediodorsal_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_lateral_posterior_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_pulvinar_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_ventral_anterior_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_ventral_lateral_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_ventral_posterior_lateral_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_ventral_posterior_medial_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_dorsal_lateral_geniculate_nucleus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_medial_geniculate_nuclei_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_centromedian_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_parafascicular_nucleus_of_thalamus_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_habenular_nuclei_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0001905,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_zona_incerta_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_supraoptic_region_of_HTH_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_white_matter_of_forebrain_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0000935,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002336,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0000052,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_mammillothalamic_tract_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0001908,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_anterior_horn_of_lateral_ventricle_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_body_of_lateral_ventricle_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_posterior_horn_of_lateral_ventricle_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_inferior_horn_of_lateral_ventricle_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_third_ventricle_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_cerebellar_vermis_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_cerebellar_deep_nuclei_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_white_matter_of_hindbrain_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
HRA:Allen_olfactory_tract_R|right,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002703,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002661,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002702,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
UBERON:0002629,hra-female,True,unknown-per-component,hra-female-assembly,reference_assembly,source-buffer-checked; anatomical-review-pending,CC-BY-4.0,4
