canonical_id,name,uberon,fma,ta2,system,laterality,scope
FMA:22809,branch of common interosseous artery,,FMA:22809,,aggregate,unspecified,source-hierarchy-concept
FMA:22810,anterior interosseous artery,,FMA:22810,,aggregate,unspecified,source-hierarchy-concept
FMA:22820,dorsal carpal branch of ulnar artery,,FMA:22820,,aggregate,unspecified,source-hierarchy-concept
FMA:22823,semispinalis,,FMA:22823,,aggregate,unspecified,source-hierarchy-concept
FMA:22828,semispinalis thoracis,,FMA:22828,,aggregate,unspecified,source-hierarchy-concept
FMA:22829,semispinalis cervicis,,FMA:22829,,aggregate,unspecified,source-hierarchy-concept
FMA:22830,semispinalis capitis,,FMA:22830,,aggregate,unspecified,source-hierarchy-concept
FMA:22834,superficial palmar arterial arch,,FMA:22834,,aggregate,unspecified,source-hierarchy-concept
FMA:22838,deep palmar arterial arch,,FMA:22838,,aggregate,unspecified,source-hierarchy-concept
FMA:22841,interspinalis muscle,,FMA:22841,,aggregate,unspecified,source-hierarchy-concept
FMA:22842,branch of arterial anastomosis,,FMA:22842,,aggregate,unspecified,source-hierarchy-concept
FMA:22843,branch of deep palmar arterial arch,,FMA:22843,,aggregate,unspecified,source-hierarchy-concept
FMA:22845,branch of superficial palmar arterial arch,,FMA:22845,,aggregate,unspecified,source-hierarchy-concept
FMA:22846,interspinalis thoracis,,FMA:22846,,aggregate,unspecified,source-hierarchy-concept
FMA:22848,intertransversarius muscle,,FMA:22848,,aggregate,unspecified,source-hierarchy-concept
FMA:22849,lumbar intertransversarius,,FMA:22849,,aggregate,unspecified,source-hierarchy-concept
FMA:22854,first common palmar digital artery,,FMA:22854,,aggregate,unspecified,source-hierarchy-concept
FMA:22855,second common palmar digital artery,,FMA:22855,,aggregate,unspecified,source-hierarchy-concept
FMA:22857,lateral proper palmar digital artery of middle finger,,FMA:22857,,aggregate,unspecified,source-hierarchy-concept
FMA:22863,palmar metacarpal artery,,FMA:22863,,aggregate,unspecified,source-hierarchy-concept
FMA:22908,basilic vein,,FMA:22908,,aggregate,unspecified,source-hierarchy-concept
FMA:22911,deep palmar venous arch,,FMA:22911,,aggregate,unspecified,source-hierarchy-concept
FMA:22914,superficial palmar venous arch,,FMA:22914,,aggregate,unspecified,source-hierarchy-concept
FMA:22917,tributary of venous anastomosis,,FMA:22917,,aggregate,unspecified,source-hierarchy-concept
FMA:22919,palmar metacarpal vein,,FMA:22919,,aggregate,unspecified,source-hierarchy-concept
FMA:22922,tributary of superficial palmar venous arch,,FMA:22922,,aggregate,unspecified,source-hierarchy-concept
FMA:22926,tributary of common palmar digital vein,,FMA:22926,,aggregate,unspecified,source-hierarchy-concept
FMA:22927,proper palmar digital vein of index finger,,FMA:22927,,aggregate,unspecified,source-hierarchy-concept
FMA:22928,proper palmar digital vein of middle finger,,FMA:22928,,aggregate,unspecified,source-hierarchy-concept
FMA:22929,proper palmar digital vein of ring finger,,FMA:22929,,aggregate,unspecified,source-hierarchy-concept
FMA:22930,tributary of subclavian vein,,FMA:22930,,aggregate,unspecified,source-hierarchy-concept
FMA:22934,brachial vein,,FMA:22934,,aggregate,unspecified,source-hierarchy-concept
FMA:22937,tributary of brachial vein,,FMA:22937,,aggregate,unspecified,source-hierarchy-concept
FMA:22947,radial vein,,FMA:22947,,aggregate,unspecified,source-hierarchy-concept
FMA:22950,ulnar vein,,FMA:22950,,aggregate,unspecified,source-hierarchy-concept
FMA:22953,tributary of radial vein,,FMA:22953,,aggregate,unspecified,source-hierarchy-concept
FMA:22963,median cubital vein,,FMA:22963,,aggregate,unspecified,source-hierarchy-concept
FMA:22967,median antebrachial vein,,FMA:22967,,aggregate,unspecified,source-hierarchy-concept
FMA:23046,medial proper palmar digital artery of ring finger,,FMA:23046,,aggregate,unspecified,source-hierarchy-concept
FMA:23047,medial proper palmar digital artery of index finger,,FMA:23047,,aggregate,unspecified,source-hierarchy-concept
FMA:23048,lateral proper palmar digital artery of little finger,,FMA:23048,,aggregate,unspecified,source-hierarchy-concept
FMA:23062,pectoral branch of thoraco-acromial artery,,FMA:23062,,aggregate,unspecified,source-hierarchy-concept
FMA:23065,acromial branch of thoraco-acromial artery,,FMA:23065,,aggregate,unspecified,source-hierarchy-concept
FMA:23067,deltoid branch of thoraco-acromial artery,,FMA:23067,,aggregate,unspecified,source-hierarchy-concept
FMA:23081,rotator muscle,,FMA:23081,,aggregate,unspecified,source-hierarchy-concept
FMA:23082,cervical rotator,,FMA:23082,,aggregate,unspecified,source-hierarchy-concept
FMA:23084,lumbar rotator,,FMA:23084,,aggregate,unspecified,source-hierarchy-concept
FMA:23113,subscapular vein,,FMA:23113,,aggregate,unspecified,source-hierarchy-concept
FMA:23117,branch of deep brachial artery,,FMA:23117,,aggregate,unspecified,source-hierarchy-concept
FMA:23119,medial collateral artery,,FMA:23119,,aggregate,unspecified,source-hierarchy-concept
FMA:23120,radial collateral artery,,FMA:23120,,aggregate,unspecified,source-hierarchy-concept
FMA:23179,circumflex scapular artery,,FMA:23179,,aggregate,unspecified,source-hierarchy-concept
FMA:23463,radius,,FMA:23463,,aggregate,unspecified,source-hierarchy-concept
FMA:23466,ulna,,FMA:23466,,aggregate,unspecified,source-hierarchy-concept
FMA:23706,interosseous membrane of forearm,,FMA:23706,,aggregate,unspecified,source-hierarchy-concept
FMA:23709,scaphoid,,FMA:23709,,aggregate,unspecified,source-hierarchy-concept
FMA:23712,lunate,,FMA:23712,,aggregate,unspecified,source-hierarchy-concept
FMA:23715,triquetral,,FMA:23715,,aggregate,unspecified,source-hierarchy-concept
FMA:23718,pisiform,,FMA:23718,,aggregate,unspecified,source-hierarchy-concept
FMA:23721,trapezium,,FMA:23721,,aggregate,unspecified,source-hierarchy-concept
FMA:23724,trapezoid,,FMA:23724,,aggregate,unspecified,source-hierarchy-concept
FMA:23727,capitate,,FMA:23727,,aggregate,unspecified,source-hierarchy-concept
FMA:23730,hamate,,FMA:23730,,aggregate,unspecified,source-hierarchy-concept
FMA:23889,carpal bone,,FMA:23889,,aggregate,unspecified,source-hierarchy-concept
FMA:23899,first metacarpal bone,,FMA:23899,,aggregate,unspecified,source-hierarchy-concept
FMA:23900,second metacarpal bone,,FMA:23900,,aggregate,unspecified,source-hierarchy-concept
FMA:23901,third metacarpal bone,,FMA:23901,,aggregate,unspecified,source-hierarchy-concept
FMA:23902,fourth metacarpal bone,,FMA:23902,,aggregate,unspecified,source-hierarchy-concept
FMA:23903,fifth metacarpal bone,,FMA:23903,,aggregate,unspecified,source-hierarchy-concept
FMA:23914,phalanx of finger,,FMA:23914,,aggregate,unspecified,source-hierarchy-concept
FMA:23918,proximal phalanx of thumb,,FMA:23918,,aggregate,unspecified,source-hierarchy-concept
FMA:23919,proximal phalanx of index finger,,FMA:23919,,aggregate,unspecified,source-hierarchy-concept
FMA:23920,proximal phalanx of middle finger,,FMA:23920,,aggregate,unspecified,source-hierarchy-concept
FMA:23921,proximal phalanx of ring finger,,FMA:23921,,aggregate,unspecified,source-hierarchy-concept
FMA:23922,proximal phalanx of little finger,,FMA:23922,,aggregate,unspecified,source-hierarchy-concept
FMA:23933,middle phalanx of index finger,,FMA:23933,,aggregate,unspecified,source-hierarchy-concept
FMA:23934,middle phalanx of middle finger,,FMA:23934,,aggregate,unspecified,source-hierarchy-concept
FMA:23935,middle phalanx of ring finger,,FMA:23935,,aggregate,unspecified,source-hierarchy-concept
FMA:23936,middle phalanx of little finger,,FMA:23936,,aggregate,unspecified,source-hierarchy-concept
FMA:23945,distal phalanx of thumb,,FMA:23945,,aggregate,unspecified,source-hierarchy-concept
FMA:23946,distal phalanx of index finger,,FMA:23946,,aggregate,unspecified,source-hierarchy-concept
FMA:23947,distal phalanx of middle finger,,FMA:23947,,aggregate,unspecified,source-hierarchy-concept
FMA:23948,distal phalanx of ring finger,,FMA:23948,,aggregate,unspecified,source-hierarchy-concept
FMA:23949,distal phalanx of little finger,,FMA:23949,,aggregate,unspecified,source-hierarchy-concept
FMA:24034,cavity of organ part,,FMA:24034,,aggregate,unspecified,source-hierarchy-concept
FMA:24218,subdivision of head,,FMA:24218,,aggregate,unspecified,source-hierarchy-concept
FMA:24476,tibia,,FMA:24476,,aggregate,unspecified,source-hierarchy-concept
FMA:24479,fibula,,FMA:24479,,aggregate,unspecified,source-hierarchy-concept
FMA:24485,patella,,FMA:24485,,aggregate,unspecified,source-hierarchy-concept
FMA:24491,tarsal bone,,FMA:24491,,aggregate,unspecified,source-hierarchy-concept
FMA:24492,metatarsal bone,,FMA:24492,,aggregate,unspecified,source-hierarchy-concept
FMA:24493,phalanx of toe,,FMA:24493,,aggregate,unspecified,source-hierarchy-concept
FMA:24496,calcaneus,,FMA:24496,,aggregate,unspecified,source-hierarchy-concept
FMA:24499,navicular bone of foot,,FMA:24499,,aggregate,unspecified,source-hierarchy-concept
FMA:24502,first metatarsal bone,,FMA:24502,,aggregate,unspecified,source-hierarchy-concept
FMA:24503,second metatarsal bone,,FMA:24503,,aggregate,unspecified,source-hierarchy-concept
FMA:24504,third metatarsal bone,,FMA:24504,,aggregate,unspecified,source-hierarchy-concept
FMA:24505,fourth metatarsal bone,,FMA:24505,,aggregate,unspecified,source-hierarchy-concept
FMA:24506,fifth metatarsal bone,,FMA:24506,,aggregate,unspecified,source-hierarchy-concept
FMA:24517,cuneiform bone,,FMA:24517,,aggregate,unspecified,source-hierarchy-concept
FMA:24518,medial cuneiform bone,,FMA:24518,,aggregate,unspecified,source-hierarchy-concept
FMA:24519,intermediate cuneiform bone,,FMA:24519,,aggregate,unspecified,source-hierarchy-concept
FMA:24520,lateral cuneiform bone,,FMA:24520,,aggregate,unspecified,source-hierarchy-concept
FMA:24527,cuboid bone,,FMA:24527,,aggregate,unspecified,source-hierarchy-concept
FMA:24551,trunk of intrapulmonary vein,,FMA:24551,,aggregate,unspecified,source-hierarchy-concept
FMA:25624,skeletal ligament,,FMA:25624,,aggregate,unspecified,source-hierarchy-concept
FMA:25625,nonskeletal ligament,,FMA:25625,,aggregate,unspecified,source-hierarchy-concept
FMA:30313,arterial trunk,,FMA:30313,,aggregate,unspecified,source-hierarchy-concept
FMA:30314,venous trunk,,FMA:30314,,aggregate,unspecified,source-hierarchy-concept
FMA:30320,duct,,FMA:30320,,aggregate,unspecified,source-hierarchy-concept
FMA:31739,segment of bronchial tree,,FMA:31739,,aggregate,unspecified,source-hierarchy-concept
FMA:32514,prevertebral muscle,,FMA:32514,,aggregate,unspecified,source-hierarchy-concept
FMA:32515,postvertebral muscle,,FMA:32515,,aggregate,unspecified,source-hierarchy-concept
FMA:32516,extrinsic muscle of shoulder,,FMA:32516,,aggregate,unspecified,source-hierarchy-concept
FMA:32518,deep extrinsic muscle of shoulder,,FMA:32518,,aggregate,unspecified,source-hierarchy-concept
FMA:32519,levator scapulae,,FMA:32519,,aggregate,unspecified,source-hierarchy-concept
FMA:32520,intrinsic muscle of shoulder,,FMA:32520,,aggregate,unspecified,source-hierarchy-concept
FMA:32525,rectus capitis posterior major,,FMA:32525,,aggregate,unspecified,source-hierarchy-concept
FMA:32526,rectus capitis posterior minor,,FMA:32526,,aggregate,unspecified,source-hierarchy-concept
FMA:32527,obliquus capitis superior,,FMA:32527,,aggregate,unspecified,source-hierarchy-concept
FMA:32528,obliquus capitis inferior,,FMA:32528,,aggregate,unspecified,source-hierarchy-concept
FMA:32529,zone of trapezius,,FMA:32529,,aggregate,unspecified,source-hierarchy-concept
FMA:32546,infraspinatus,,FMA:32546,,aggregate,unspecified,source-hierarchy-concept
FMA:32549,teres major,,FMA:32549,,aggregate,unspecified,source-hierarchy-concept
FMA:32550,teres minor,,FMA:32550,,aggregate,unspecified,source-hierarchy-concept
FMA:32555,ascending part of trapezius,,FMA:32555,,aggregate,unspecified,source-hierarchy-concept
FMA:32556,transverse part of trapezius,,FMA:32556,,aggregate,unspecified,source-hierarchy-concept
FMA:32557,descending part of trapezius,,FMA:32557,,aggregate,unspecified,source-hierarchy-concept
FMA:32558,musculature,,FMA:32558,,aggregate,unspecified,source-hierarchy-concept
FMA:32559,superficial postvertebral muscle,,FMA:32559,,aggregate,unspecified,source-hierarchy-concept
FMA:32560,intermediate postvertebral muscle,,FMA:32560,,aggregate,unspecified,source-hierarchy-concept
FMA:32561,deep postvertebral muscle,,FMA:32561,,aggregate,unspecified,source-hierarchy-concept
FMA:32582,posterior suboccipital muscle,,FMA:32582,,aggregate,unspecified,source-hierarchy-concept
FMA:32618,proximal phalanx of second toe,,FMA:32618,,aggregate,unspecified,source-hierarchy-concept
FMA:32619,proximal phalanx of third toe,,FMA:32619,,aggregate,unspecified,source-hierarchy-concept
FMA:32620,proximal phalanx of fourth toe,,FMA:32620,,aggregate,unspecified,source-hierarchy-concept
FMA:32621,proximal phalanx of little toe,,FMA:32621,,aggregate,unspecified,source-hierarchy-concept
FMA:32623,middle phalanx of second toe,,FMA:32623,,aggregate,unspecified,source-hierarchy-concept
FMA:32624,middle phalanx of third toe,,FMA:32624,,aggregate,unspecified,source-hierarchy-concept
FMA:32625,middle phalanx of fourth toe,,FMA:32625,,aggregate,unspecified,source-hierarchy-concept
FMA:32627,distal phalanx of big toe,,FMA:32627,,aggregate,unspecified,source-hierarchy-concept
FMA:32628,distal phalanx of second toe,,FMA:32628,,aggregate,unspecified,source-hierarchy-concept
FMA:32629,distal phalanx of third toe,,FMA:32629,,aggregate,unspecified,source-hierarchy-concept
FMA:32630,distal phalanx of fourth toe,,FMA:32630,,aggregate,unspecified,source-hierarchy-concept
FMA:32631,distal phalanx of little toe,,FMA:32631,,aggregate,unspecified,source-hierarchy-concept
FMA:32672,sesamoid bone,,FMA:32672,,aggregate,unspecified,source-hierarchy-concept
FMA:32884,phalanx of big toe,,FMA:32884,,aggregate,unspecified,source-hierarchy-concept
FMA:32899,phalanx of second toe,,FMA:32899,,aggregate,unspecified,source-hierarchy-concept
FMA:32900,phalanx of third toe,,FMA:32900,,aggregate,unspecified,source-hierarchy-concept
FMA:32901,phalanx of fourth toe,,FMA:32901,,aggregate,unspecified,source-hierarchy-concept
FMA:32902,phalanx of little toe,,FMA:32902,,aggregate,unspecified,source-hierarchy-concept
FMA:33302,proximal carpal bone,,FMA:33302,,aggregate,unspecified,source-hierarchy-concept
FMA:33303,distal carpal bone,,FMA:33303,,aggregate,unspecified,source-hierarchy-concept
FMA:33531,muscle of shoulder,,FMA:33531,,aggregate,unspecified,source-hierarchy-concept
FMA:34676,zone of deltoid,,FMA:34676,,aggregate,unspecified,source-hierarchy-concept
FMA:34677,clavicular part of deltoid,,FMA:34677,,aggregate,unspecified,source-hierarchy-concept
FMA:34678,acromial part of deltoid,,FMA:34678,,aggregate,unspecified,source-hierarchy-concept
FMA:34679,spinal part of deltoid,,FMA:34679,,aggregate,unspecified,source-hierarchy-concept
FMA:34686,zone of pectoralis major,,FMA:34686,,aggregate,unspecified,source-hierarchy-concept
FMA:34687,clavicular part of pectoralis major,,FMA:34687,,aggregate,unspecified,source-hierarchy-concept
FMA:34696,sternocostal part of pectoralis major,,FMA:34696,,aggregate,unspecified,source-hierarchy-concept
FMA:34699,abdominal part of pectoralis major,,FMA:34699,,aggregate,unspecified,source-hierarchy-concept
FMA:35187,interosseous membrane of leg,,FMA:35187,,aggregate,unspecified,source-hierarchy-concept
FMA:35477,phalanx of thumb,,FMA:35477,,aggregate,unspecified,source-hierarchy-concept
FMA:35480,phalanx of index finger,,FMA:35480,,aggregate,unspecified,source-hierarchy-concept
FMA:35483,phalanx of middle finger,,FMA:35483,,aggregate,unspecified,source-hierarchy-concept
FMA:35486,phalanx of ring finger,,FMA:35486,,aggregate,unspecified,source-hierarchy-concept
FMA:35489,phalanx of little finger,,FMA:35489,,aggregate,unspecified,source-hierarchy-concept
FMA:37347,muscle of pectoral girdle,,FMA:37347,,aggregate,unspecified,source-hierarchy-concept
FMA:37348,muscle of free upper limb,,FMA:37348,,aggregate,unspecified,source-hierarchy-concept
FMA:37349,pectoral muscle,,FMA:37349,,aggregate,unspecified,source-hierarchy-concept
FMA:37367,muscle of pelvic girdle,,FMA:37367,,aggregate,unspecified,source-hierarchy-concept
FMA:37368,muscle of free lower limb,,FMA:37368,,aggregate,unspecified,source-hierarchy-concept
FMA:37369,muscle of foot,,FMA:37369,,aggregate,unspecified,source-hierarchy-concept
FMA:37370,muscle of arm,,FMA:37370,,aggregate,unspecified,source-hierarchy-concept
FMA:37371,muscle of forearm,,FMA:37371,,aggregate,unspecified,source-hierarchy-concept
FMA:37372,muscle of hand,,FMA:37372,,aggregate,unspecified,source-hierarchy-concept
FMA:37373,abductor pollicis brevis,,FMA:37373,,aggregate,unspecified,source-hierarchy-concept
FMA:37378,flexor pollicis brevis,,FMA:37378,,aggregate,unspecified,source-hierarchy-concept
FMA:37379,opponens pollicis,,FMA:37379,,aggregate,unspecified,source-hierarchy-concept
FMA:37382,abductor digiti minimi of hand,,FMA:37382,,aggregate,unspecified,source-hierarchy-concept
